# Datafile created by QuickNXS 0.9.39
# Date: 2014-04-14 10:30:55
# Type: Specular
# Input file indices: 16248+16249+16250+16251
# Extracted states: +
# 
# [Direct Beam Runs]
# DB_ID  P0  PN  x_pos   x_width  y_pos   y_width  bg_pos  bg_width  dpix  tth           number  File                                            
# 1      0   0   157.7   6        132.5   59       84.8    125       158   2.86102e-06   16213   /SNS/REF_M/IPTS-10790/data/REF_M_16213_histo.nxs
# 2      0   0   157.6   6        132.5   59       84.8    125       158   2.86102e-06   16214   /SNS/REF_M/IPTS-10790/data/REF_M_16214_histo.nxs
# 
# [Data Runs]
# scale     P0    PN   x_pos   x_width  y_pos  y_width  bg_pos  bg_width  extract_fan  dpix  tth        number  DB_ID  File                                            
# 3.84592   86    32   159.7   6        134    64       84.8    125       False        158   0.695226   16248   1      /SNS/REF_M/IPTS-10790/data/REF_M_16248_histo.nxs
# 3.75837   115   4    159.7   6        134    64       84.8    125       False        158   0.695226   16249   2      /SNS/REF_M/IPTS-10790/data/REF_M_16249_histo.nxs
# 2.6485    115   4    161     7        134    64       84.8    125       False        158   1.37271    16250   2      /SNS/REF_M/IPTS-10790/data/REF_M_16250_histo.nxs
# 1.77828   115   2    161.9   8        134    64       84.8    125       False        158   2.72487    16251   2      /SNS/REF_M/IPTS-10790/data/REF_M_16251_histo.nxs
# 
# [Global Options]
# name           value
# sample_length  18   
# 
# [Data]
# Qz [Å⁻¹]            	R [a.u.]            	dR [a.u.]           	dQz [Å⁻¹]           	αi [rad]            
8.621369e-02      	1.002119e-05      	1.399993e-06      	1.836076e-03      	2.324376e-02      
8.815107e-02      	1.687569e-05      	1.723304e-06      	1.881118e-03      	2.324376e-02      
9.017753e-02      	2.755151e-05      	2.138465e-06      	1.928493e-03      	2.324376e-02      
9.229935e-02      	4.418315e-05      	2.658195e-06      	1.978390e-03      	2.324376e-02      
9.452344e-02      	5.565967e-05      	3.014598e-06      	2.031017e-03      	2.324376e-02      
9.685735e-02      	5.493654e-05      	3.013168e-06      	2.086611e-03      	2.324376e-02      
9.930943e-02      	4.715777e-05      	2.731857e-06      	2.145431e-03      	2.324376e-02      
1.018889e-01      	3.593087e-05      	2.457054e-06      	2.207775e-03      	2.324376e-02      
1.046059e-01      	2.085313e-05      	1.932961e-06      	2.273971e-03      	2.324376e-02      
1.074719e-01      	1.222197e-05      	1.521279e-06      	2.344395e-03      	2.324376e-02      
1.104992e-01      	2.746191e-06      	8.463831e-07      	2.419467e-03      	2.324376e-02      
1.137021e-01      	3.887010e-06      	9.973185e-07      	2.499674e-03      	2.324376e-02      
1.170962e-01      	6.625213e-06      	1.262177e-06      	2.585565e-03      	2.324376e-02      
1.206992e-01      	1.639186e-05      	1.956593e-06      	2.677770e-03      	2.324376e-02      
1.245309e-01      	1.130414e-05      	1.763371e-06      	2.777026e-03      	2.324376e-02      
1.286139e-01      	1.157995e-05      	1.892346e-06      	2.884172e-03      	2.324376e-02      
1.329737e-01      	8.119756e-06      	1.910945e-06      	3.000197e-03      	2.324376e-02      
1.376394e-01      	6.582317e-06      	1.724054e-06      	3.126253e-03      	2.324376e-02      
1.426445e-01      	8.683452e-06      	4.098525e-06      	3.263704e-03      	2.324376e-02      
