# Datafile created by QuickNXS 0.9.39
# Date: 2014-04-14 10:15:47
# Type: Specular
# Input file indices: 16236+16237+16238+16239
# Extracted states: +
# 
# [Direct Beam Runs]
# DB_ID  P0  PN  x_pos   x_width  y_pos   y_width  bg_pos  bg_width  dpix  tth           number  File                                            
# 1      0   0   157.7   6        132.5   59       84.8    125       158   2.86102e-06   16213   /SNS/REF_M/IPTS-10790/data/REF_M_16213_histo.nxs
# 2      0   0   157.6   6        132.5   59       84.8    125       158   2.86102e-06   16214   /SNS/REF_M/IPTS-10790/data/REF_M_16214_histo.nxs
# 
# [Data Runs]
# scale     P0    PN   x_pos   x_width  y_pos  y_width  bg_pos  bg_width  extract_fan  dpix  tth        number  DB_ID  File                                            
# 3.8815    86    34   159     6        134    64       84.8    125       False        158   0.695226   16236   1      /SNS/REF_M/IPTS-10790/data/REF_M_16236_histo.nxs
# 3.77572   115   4    159.1   6        134    64       84.8    125       False        158   0.695226   16237   2      /SNS/REF_M/IPTS-10790/data/REF_M_16237_histo.nxs
# 2.76694   115   2    160.3   7        134    64       84.8    125       False        158   1.37271    16238   2      /SNS/REF_M/IPTS-10790/data/REF_M_16238_histo.nxs
# 1.96789   116   2    161.3   8        134    64       84.8    125       False        158   2.72533    16239   2      /SNS/REF_M/IPTS-10790/data/REF_M_16239_histo.nxs
# 
# [Global Options]
# name           value
# sample_length  18   
# 
# [Data]
# Qz [Å⁻¹]            	R [a.u.]            	dR [a.u.]           	dQz [Å⁻¹]           	αi [rad]            
6.968679e-02      	2.048599e-04      	6.956635e-06      	1.456121e-03      	2.333017e-02      
7.094239e-02      	2.120892e-04      	7.132727e-06      	1.483967e-03      	2.333017e-02      
7.158249e-02      	2.128197e-04      	3.766480e-05      	1.634496e-03      	1.166350e-02      
7.224409e-02      	2.183536e-04      	7.621039e-06      	1.512926e-03      	2.333017e-02      
7.359446e-02      	2.091128e-04      	7.332608e-06      	1.543063e-03      	2.333017e-02      
7.499625e-02      	2.094860e-04      	7.103803e-06      	1.574456e-03      	2.333017e-02      
7.645249e-02      	1.629587e-04      	6.062191e-06      	1.607186e-03      	2.333017e-02      
7.796640e-02      	1.293715e-04      	5.309935e-06      	1.641340e-03      	2.333017e-02      
7.954148e-02      	9.234302e-05      	4.458280e-06      	1.677016e-03      	2.333017e-02      
8.118151e-02      	6.581466e-05      	3.762234e-06      	1.714319e-03      	2.333017e-02      
8.289059e-02      	3.122365e-05      	2.619633e-06      	1.753366e-03      	2.333017e-02      
8.467319e-02      	2.680257e-05      	2.411031e-06      	1.794283e-03      	2.333017e-02      
8.653414e-02      	1.777166e-05      	1.986640e-06      	1.837212e-03      	2.333017e-02      
8.847871e-02      	2.189473e-05      	2.134541e-06      	1.882305e-03      	2.333017e-02      
9.051271e-02      	3.088569e-05      	2.471895e-06      	1.929736e-03      	2.333017e-02      
9.264243e-02      	4.808518e-05      	3.025563e-06      	1.979692e-03      	2.333017e-02      
9.487478e-02      	5.173522e-05      	3.201150e-06      	2.032385e-03      	2.333017e-02      
9.721737e-02      	5.584329e-05      	3.311329e-06      	2.088049e-03      	2.333017e-02      
9.967856e-02      	4.924498e-05      	3.043659e-06      	2.146946e-03      	2.333017e-02      
1.022676e-01      	3.391823e-05      	2.615841e-06      	2.209374e-03      	2.333017e-02      
1.049948e-01      	1.975471e-05      	2.068463e-06      	2.275661e-03      	2.333017e-02      
1.078713e-01      	7.692696e-06      	1.422587e-06      	2.346187e-03      	2.333017e-02      
1.109100e-01      	2.882084e-06      	9.378358e-07      	2.421369e-03      	2.333017e-02      
1.141247e-01      	6.886730e-06      	1.342613e-06      	2.501698e-03      	2.333017e-02      
1.175314e-01      	1.084187e-05      	1.712395e-06      	2.587724e-03      	2.333017e-02      
1.211478e-01      	1.183491e-05      	1.841785e-06      	2.680079e-03      	2.333017e-02      
1.249937e-01      	1.379602e-05      	2.103888e-06      	2.779501e-03      	2.333017e-02      
1.290919e-01      	8.698867e-06      	1.847879e-06      	2.886834e-03      	2.333017e-02      
1.334679e-01      	5.706311e-06      	1.829555e-06      	3.003068e-03      	2.333017e-02      
1.381510e-01      	6.448151e-06      	1.890369e-06      	3.129360e-03      	2.333017e-02      
1.431747e-01      	1.150338e-05      	5.293294e-06      	3.267076e-03      	2.333017e-02      
